ID,Tweets,Label,Remarks
1.01E+18,@airtelindia @Airtel_Presence Please help complete my MNP for number 7030344000. I am waiting for a week now and ti… https://t.co/AjAAuc3cZK,NSC,
1.01E+18,"Feeling sorry for airtel like their data speed, there executive are slow in responding. Its a 6 day no respone &amp; no… https://t.co/L6lS8J7CeW",NSC,
1.01E+18,"I always used to complain, about the n/w, the speed, when I had only 1 sim, of @reliancejio , bt since I'v got… https://t.co/39Acn4oiQ4",NSC,
1.01E+18,"@Airtel_Presence
There is no way
Other than switching from airtel",NSC,
1.01E+18,"@Airtel_Presence I did this phone number on recharge 9266419417 from Paytm 12 hours ago, so far it has not been recharged",NSC,
1.01E+18,"My broadband speed is very slow.I can't use internet devices properly.Its happening every month now.
Thinking of op… https://t.co/EtjaxSUeKF",NNW,
1.01E+18,"Theres similarity between Narendra Modi &amp; Airtel ... They ignore issues with style, no matter how much you complain… https://t.co/tMffwQAQi3",NSC,
1.01E+18,@Airtel_Presence @airtelindia I don't know how many times I have to write to reverse my money. Airtel wale Chor hai… https://t.co/NFH570HK9j,NSC,
1.01E+18,@Airtel_Presence 4g signal and 4g speed problem.,NNW,
1.01E+18,@Airtel_Presence @airtelindia this is unacceptable.. You guys will always be a cheater. Why on the earth would I su… https://t.co/fMMJycBxcg,NSC,
1.01E+18,"@Airtel_Presence 
Airtel 4g network week in my village 
Add - 109 Nekpur Newada Bilgram Hardoi 
Mobile no -8127121834",NNW,
1.01E+18,"@Airtel_Presence 
Worst customer service in Airtel office experienced today by me... #Airtel should take take Pre-c… https://t.co/2d9Qs6gYoi",NSC,
1.01E+18,@Airtel_Presence problem not solve https://t.co/6LyXoCZyEd,NSC,
1.01E+18,"RT @SarcasmWala: I always used to complain, about the n/w, the speed, when I had only 1 sim, of @reliancejio , bt since I'v got @Airtel_Pre…",NNW,
1.01E+18,"@Airtel_Presence my id is 12327943, want to change my broadband plan, kiosk saying not possible talk to customer ca… https://t.co/ZPpPvIyMJ1",QRY,
1.01E+18,7 months since network complaint was registered with @Airtel_Presence Till date no solution has been provided. Time to port out.,NNW,
1.01E+18,@Airtel_Presence Just ported from Vodafone six days back &amp; i m allready regretting. Wt a pathetic service. Is it 4G? Don’t call it 2G also.,NNW,
1.01E+18,"RT @brahmatmajay: My broadband speed is very slow.I can't use internet devices properly.Its happening every month now.
Thinking of opting t…",NNW,
1.01E+18,"airtel is our family sim but now a days service is very bad ,data speed is slower than 2g .we couldn't call many ti… https://t.co/L7wWDuCDsC",NNW,
1.01E+18,"@Airtel_Presence When you will improve your worst network. The tag line should be ‘Wherever we go, airtel unfollow’… https://t.co/GBzvz9kjtE",NNW,
1.01E+18,@airtelindia @Airtel_Presence I am unable to use internet on my number. Even your 121 customer care servics is show… https://t.co/9NGd6D56kQ,NNW,
1.01E+18,"@Airtel_Presence  I recently upgraded to Airtel 4g but no 4g net speed ,it is only on 2g net please view my concern",NNW,
1.01E+18,@Airtel_Presence fantastic unprofessional service you have on dth. First you charge customer for all inclusive pack… https://t.co/juODFgvo5K,NSC,
1.01E+18,@Airtel_Presence Pathetic customer service. Applied to port my no. 9891226683 on 25/05/2018. Not done till now. Peo… https://t.co/aFa4Pv6Kn9,NSC,
1.01E+18,@Airtel_Presence Postpaid number deactivated due to non-payment of the bill. I was out on work and couldn't pay the… https://t.co/hX0XAdt1W5,NPL,
1.01E+18,"@airtelindia @Airtel_Presence @DoT_India Hi, i am really struggling with Broadband and prepaid 4g, is there someone… https://t.co/tSWKQbt9N3",NNW,
1.01E+18,@DoT_India @TRAI @Airtel_Presence Stop to send unwanted msgs &amp; commercial msgs imdtly,NSC,
1.01E+18,"RT @shaileshkpandey: Thanks @Airtel_Presence !!!

Without you it won't have been possible to experience almost complete radio silence ...",PSC,
1.01E+18,"@Airtel_Presence When are you upgrading your network site at Koproli, Panvel-Matheran Road,Panvel (MH) -410206 ? Th… https://t.co/iQ2Cvlkfrk",NNW,
1.01E+18,@airtelindia @Airtel_Presence there is no channel 288 in my list of channels thuo have added it to top up for viewi… https://t.co/sx16UIO9vV,NSC,
1.01E+18,@JioCare @GoI_MeitY @reliancejio @airtelindia @Airtel_Presence @VodafoneIN #jio #DigitalIndia Shame on your jio Ser… https://t.co/4LA1FwyW2H,NNW,
1.01E+18,"@Airtel_Presence Hi, is 1st FRC mandatorily needed from a retailer upon sim port? Thanks",QRY,
1.01E+18,@Airtel_Presence piece of suggestion. Please take back all the unused data and provide me just 10GB if data which I… https://t.co/83sC6EqLy3,NNW,
1.01E+18,@Airtel_Presence do you really believe that your network provide the fastest 4g speed? I am using Airtel from past… https://t.co/74airrp32Z,NNW,
1.01E+18,"Hello @airtelindia, Do you care increasing your 4G speed even a bit more than 1 MBPS at the location this tweet is… https://t.co/IeRtpuByfy",NNW,
1.01E+18,@Airtel_Presence Sony Ten sports channels are not working on Airtel DTH. Rest of the channels are working fine and… https://t.co/tZSb8aPj6i,NSC,
1.01E+18,@VodafoneIN I want to convert my Airtel @Airtel_Presence @airtelindia into Vodafone... Already generated UPC.... Ca… https://t.co/Uss428ys0H,NSC,
1.01E+18,Dear @airtelindia @Airtel_Presence what’s wrong with your network and data services ?,NNW,
1.01E+18,@AIRTEL_KE @airtelindia @Airtel_Presence my incoming is stopped no one can able to call me what are you doing guys… https://t.co/8iQv3ELWTB,NNW,
1.01E+18,"@Airtel_Presence 
Hey have network problems from last 3 months so many times I said to cc and @Airtel_Presence dm but no result.
#airtel",NNW,
1.01E+18,@Airtel_Presence  I sent you a mail regarding my 4G internet speed but you have not resolved the problem yet. I am… https://t.co/busVCcvywt,NNW,
1.01E+18,@Airtel_Presence I have recharged my Airtel prepaid number 8586013350 of amount 199 yet my internet is not working… https://t.co/geBoHllfhu,NNW,
1.01E+18,@Airtel_Presence  Whom should I contact for Airtel DTH connection issues?,NNW,
1.01E+18,@Airtel_Presence once again recharged from your app but it didn't work. Money deducted.,NSC,
1.01E+18,@Airtel_Presence i hv submitted  the documents for the third time today to port a number from vodafone. What a welc… https://t.co/CO6D0R1OhE,NSC,
1.01E+18,"#SabseGHATIYANetwork after 1 week followup 2day @VodafoneIN closed my complaint i.e., 2965154338 w/out my approval.… https://t.co/NRekIWYIsR",NSC,
1.01E+18,"@Airtel_Presence Dear Airtel team, please treat this as an escalation against your one of the Airtel Store in Ram G… https://t.co/6tmQCDakBS",NSC,
1.01E+18,@Airtel_Presence i am facing severe network for past few hours. absolutely no network!,NNW,
1.01E+18,@Airtel_Presence I have lost my airtel sim card and so visited near by airtel store and requested to close the serv… https://t.co/D2Sase8Ski,NSC,
1.01E+18,@Airtel_presence Check out my Speedtest result! How fast is your internet?https://t.co/nV3AfM5DVx,NNW,
1.01E+18,"@Airtel_Presence @airtelindia Please add Surya tv HD, Sahara one, filmy channels in Airtel tv.",QRY,
1.01E+18,@airtelindia @Airtel_Presence plz let me know how much services activated and why also immidietly deactivate all an… https://t.co/SMC22hbz5Y,QRY,
1.01E+18,@Airtel_Presence @VodafoneIN @inconsumerforum @ConsumrConxion This is how Airtel like companies work. Cannot resolv… https://t.co/2KiawEWnVO,NSC,
1.01E+18,"@Airtel_Presence 
All ur users in @MountNGlory with 303 dwelling units r facing great difficulty in using services… https://t.co/5sTiK8bQfE",NNW,
1.01E+18,RT @iam_chiru: Planning to port out from @Airtel_Presence  for their worst service ..any better networks for postpaid?,NSC,
1.01E+18,@Airtel_Presence my friend is also using Airtel and his unused data rollover daily. But I have so much of unused da… https://t.co/K8vAjw59zr,QRY,
1.01E+18,"@airtelindia @Airtel_Presence Even though my number is registered of DND (full),  I am getting SMSs (screen shot at… https://t.co/FlJw4iaQvU",NSC,
1.01E+18,@Airtel_Presence This is Airtel 4g wifi hotspot. Very poor speed I am experiencing for the last 3-4 days. Location… https://t.co/fupOv47g4o,NNW,
1.01E+18,@Airtel_Presence I want to understand about Airtel secure but customer care doesn't have information about this. Please arrange call back,NSC,
1.01E+18,RT @shalinivoha12: @Airtel_Presence worst service one can ever get. Changed my plan from postpaid to prepaid week back but for last two day…,NSC,
1.01E+18,@Airtel_Presence worst service one can ever get. Changed my plan from postpaid to prepaid week back but for last tw… https://t.co/nha5imGISn,NSC,
1.01E+18,@airtelindia @Airtel_Presence A very well crafted strategy to not address the issue. @airtelindia SM team is prompt… https://t.co/AfO1AKHXYg,NSC,
1.01E+18,"@Airtel_Presence @airtelindia 
Call drops message fails
Whats wrong with the superfast network??
Fix it please",NNW,
1.01E+18,"RT @MountNGlory: @Airtel_Presence 
All ur users in @MountNGlory with 303 dwelling units r facing great difficulty in using services as netw…",NSC,
1.01E+18,"@Airtel_Presence  first let improve your network service, later you counter with jio https://t.co/t6lbmrz6WF",NSC,
1.01E+18,How and Why @Airtel_Presence @airtelindia is showing that the airtel is fastest network even that is worst network… https://t.co/UDouvhicCv,NNW,
1.01E+18,"RT @MountNGlory: @Airtel_Presence 
All ur users in @MountNGlory with 303 dwelling units r facing great difficulty in using services as netw…",NNW,
1.01E+18,@Airtel_Presence  since last one month i have been facing the issue of the airtel network in my home. and my pin co… https://t.co/zmIAkmbjjB,NNW,
1.01E+18,"RT @JhumrooKart: #SabseGHATIYANetwork after 1 week followup 2day @VodafoneIN closed my complaint i.e., 2965154338 w/out my approval. If u l…",NNW,
1.01E+18,@Airtel_Presence WHAT THE HELL IS HAPPENING???????????????????? 24 HRS I WAS SAID WILL BE UPDATED BY SHIVANI???????… https://t.co/z7pBK0Y9Eo,NSC,
1.01E+18,@Airtel_Presence I have registered the network complaint 10 days back no call or resolution from Airtel. Not to for… https://t.co/HJ6wS3eRen,NSC,
1.01E+18,@Airtel_Presence NOW WIL ESCALATE THE ISSUE TO NODAL BRANCH. I HAD ENOUGH OF U SICK GUYS. SAALA EK ISSUE CANT B RES… https://t.co/1QRC6Zh9fq,NSC,
1.01E+18,@VodafoneIN can you improve the speed in #saltlake #smartcity #kolkata or stop calling it #supernet4g..… https://t.co/rTqtj7lhsl,NSC,
1.01E+18,"@Airtel_Presence suddenly VoLTE has gone down.
Look into it.",NNW,
1.01E+18,@Airtel_Presence SO TILL APRIL I HAVE TO BEAR U... HOPING APRIL COMES SOON SO I PORT MY NUM TO DIFF NETWORK AS U GU… https://t.co/K4XYGV9MZU,NSC,
1.01E+18,"@airtelindia @Airtel_Presence India's fastest network speed result in ahmedabad
Check out my Speedtest result! How… https://t.co/velV9X46uJ",NNW,
1.01E+18,@Airtel_Presence I hope u r not intended nd interested to solve the problems...internet issue in this area 576213..… https://t.co/PAwFDjBD5G,NSC,
1.01E+18,"@Airtel_Presence shame on Airtel ,i m porting to another operator,the cust care guy calls me up and say they have a… https://t.co/H74nzrgIlf",NSC,
1.01E+18,Bilkul bekar @JioCare @reliancejio  nework ho gya h aapka humare area me jald se jald kuch kijiye nhi to yanha ke l… https://t.co/1YE21o7OKX,NNW,
1.01E+18,@Airtel_Presence Again you've created confusion that your pack is Rs 179 was bought! Can you convert into pack of R… https://t.co/oZ11xM0ytp,QRY,
1.01E+18,@Airtel_Presence Airtel 4G is really 4G or it is 2G? Pathetic speed!!,NNW,
1.01E+18,@Airtel_Presence why though? https://t.co/vKPya5B8ak,NSC,
1.01E+18,"@Airtel_Presence bc sabse chutiya network hai dimag, time, paisa sab barbad kar rakha hai",NSC,
1.01E+18,"@Airtel_Presence and for the third time , Rs 30 deducted by activating some stupid ""Gamepind"" service without my co… https://t.co/7flKIajZJ1",NPL,
1.01E+18,"2 days, 12 customer care call attempts, 7 success, 5 made it to support executive, 9 calls to engineer so that he c… https://t.co/sx9JaK4dAA",NSC,
1.01E+18,"@Airtel_Presence Does Airtel TV app does not support Chromecast, don't see the cast icon? If not, that's really disappointing. @Chromecast",NSC,
1.01E+18,RT @anshunm: Pathetic network @Airtel_Presence @airtelindia  why the hell you people don’t correct your network it’s been ‘more than 6 mont…,NNW,
1.01E+18,"@Airtel_Presence help me,
my telenor no converted to airtel and its getting noise when other call on my no. 8421171… https://t.co/lJNNZfX3R6",QRY,
1.01E+18,"RT @prashar13: @Cavikasrsomani @UfterYou @Airtel_Presence @VodafoneIN @reliancejio @republic @ndtv @aajtak Port to other network , they are…",NSC,
1.01E+18,RT @Cavikasrsomani: @UfterYou Let's target 100 postpaid costomer to switch to other network from @Airtel_Presence to @VodafoneIN other to @…,NSC,
1.01E+18,@DoT_India  4 ka paisa leke 3g jaisi serive nahi hai @Airtel_Presence @airtelindia,NSC,
1.01E+18,#TIL @LiveSoccerTV is blocked on @Airtel_Presence ISP. Home page opens a DOT notice. Live feed link redirects to Airtel dot in.,NSC,
1.01E+18,"@Airtel_Presence I m not getting my services of my last recharge 
Mobile number- 9165564444
Pls see to it",NSC,
1.01E+18,"@Airtel_Presence Enough it is. In the era of #DigitalIndia, #Airtel is providing the worst internet service. Its re… https://t.co/uPUHOyrik8",NNW,
1.01E+18,"Hey @Airtel_Presence @airtelindia , do something about your network in Noida NSEZ...it has been pathetic, almost no… https://t.co/c4Gi89DcNj",NNW,
1.01E+18,"After have made repeated complains, @Airtel_Presence sends me an inflated bill for 5th month in a row. Con someone… https://t.co/dOA8AfeSNn",NSC,
1.01E+18,48 hours gone and a simple postpaid to prepaid transfer not actioned. Is this your way of making me feel remorse… https://t.co/FCGV8vXPfN,NSC,
1.01E+18,@Airtel_Presence every few months my Phone starts showing ‘No Service’ at the place of Signal. And i have to replac… https://t.co/A3NapVyNhN,NNW,
1.01E+18,@Airtel_Presence own up to the mistakes of your employees Airtel. Why aren’t you willing to address an issue which… https://t.co/Qs3dPqorZZ,NNW,
1.01E+18,Dont contact @Airtel_Presence for support. They will pretend they care and keep asking what the problem is but will… https://t.co/iktGSnhilW,NSC,
1.01E+18,@Airtel_Presence @TRAI @DoT_India  ths is wht the service given again today. I was hoping that I'll come with the s… https://t.co/gs7bnbklq5,NSC,
1.01E+18,@Airtel_Presence Please help in disconnecting my connection and refund the excess amount paid to you. Your customer… https://t.co/5qqqsduemA,NPL,
1.01E+18,"@Airtel_Presence customer care executives calling, again and again, offering me benefits etc but I have a very simp… https://t.co/lb1Y0Cbks1",NSC,
1.01E+18,RT @rt_Kalle: I DMd my details! Nobody called! You can’t call me as well as I stay in the heart of the city where you might not have signal…,NSC,
1.01E+18,Thanks a lot @Airtel_Presence awaiting further action from your #networkteam https://t.co/3KVgQLbE7a,NNW,
1.01E+18,"@Airtel_Presence guys,check performance of my brdband connection. It's not at all living up to promise.I am on FTTH… https://t.co/UTwXDWzi3v",NNW,
1.01E+18,"RT @shaileshkpandey: Thanks @Airtel_Presence !!!

Without you it won't have been possible to experience almost complete radio silence ...",PSC,
1.01E+18,@Airtel_Presence @airtelindia Porting from vodafone to you guys and been charged an activation fee? Voda is dying a… https://t.co/RyaZ0z9OCe,QRY,
1.01E+18,@Airtel_Presence How can I redeem money that I won through Airtel free Hit and Airtel Free Hit Live contest in the IPL ??,QRY,
1.01E+18,"Dear @Airtel_Presence does this number belong to your feedback team - ""8130793489"" ? Your supposed guy called and s… https://t.co/qiOMGoPmuF",NSC,
1.01E+18,@Airtel_Presence Can't make outgoing calls. Look in to it today itself or will be initiating porting by tonight.,NNW,
1.01E+18,@Airtel_Presence last 5 min se ek call kar raha hu bt call nhi lag raha kisi ko b,NNW,
1.01E+18,"Hello sir my mobile no:9662244665 

Mene abhi airtel ka 448 ka plan liya he 

Sir lekin net speed… https://t.co/0e7wbT4Cqm",NPL,
1.01E+18,"@Airtel_Presence Calls are dropping,signal strength is extremely poor at Uttam Nagar,West Delhi!!! Reported the inc… https://t.co/bJ5wfNcaMx",NNW,
1.01E+18,RT @tyagrajkeer: Thanks a lot @Airtel_Presence awaiting further action from your #networkteam https://t.co/3KVgQLbE7a,NNW,
1.01E+18,"RT @Airtel_Presence: @kamalgyan Hi Kamal! Looking at my screen right now, I can see that the resolution is now complete. We’re continuing t…",NSC,
1.01E+18,"unreleased  with the Airtel services, pre-paid recharge failed on May 30, money not refunded to a/c to till now, ex… https://t.co/HC5U0aPZhD",NSC,
1.01E+18,"@Airtel_Presence
Ported to Airtel few days ago Not even getting 2G network with 4G pack , but open network says qua… https://t.co/5UWWxphh4R",NNW,
1.01E+18,@Airtel_Presence my 4G speed on 96504zero04sixsix still not resolved ; your team tried to help but problem not solved yet,NSC,
1.01E+18,@Airtel_Presence @airtelindia I recently ported my number to Airtel MH circle but I am unable to create my account… https://t.co/9tTYKuOPNg,QRY,
1.01E+18,"RT @RDCBob1: @anshunm @UfterYou @Airtel_Presence @airtelindia ...@Airtel_Presence - they r just blabbermouths ,  commit a lot but do nothin…",NSC,
1.01E+18,"@Airtel_Presence not able to add my dongle account to airtel app, Please assist on this. https://t.co/v1vokfztQr",QRY,
1.01E+18,@Airtel_Presence The new SIM for 8527719696 is not getting registered. Please get the issue resolved ASAP.,QRY,
1.01E+18,RT @MkulkarniMilind: @NTatode @Airtel_Presence @MountNGlory Dear Team can you please arrange to send your network engineers to @MountNGlory…,NNW,
1.01E+18,"@Airtel_Presence I have a concern regarding my dongle account l, Could you DM plz, I don't wanna post all details here",QRY,
1.01E+18,"@Airtel_Presence @airtelindia even after confirmation from your customer care my ECS/SI have not disconnected, amou… https://t.co/1ARyLBtmEx",NSC,
1.01E+18,"@Airtel_Presence @airtelindia lot n lots of complaints no response expect ur reply msgs untill now, network still 2… https://t.co/Hr2rdOBFvj",NSC,
1.01E+18,@Airtel_Presence disapointing the so called fastest network cant even fix the failed transaction of recharge amount… https://t.co/n2d6enABTx,NNW,
1.01E+18,@Airtel_Presence I'm not receiving any msgs. I'm in Malaysia currently. I used to receive text msgs. Now I don't ge… https://t.co/1s5r4XYaNN,NNW,
1.01E+18,@Airtel_Presence hi sir mera plan 448 kA liya net nahi chal raha he nahi 3g nahi 4G,NNW,
1.01E+18,"@Airtel_Presence struggling to get sony ten 2 HD while I am being charged, have already called 121 thrice, how long… https://t.co/virhi7O4NM",NSC,
1.01E+18,@Airtel_Presence how is this possible that anyone can link their adhar card to my no. Withouth the physical access… https://t.co/5N0zfi9DDO,QRY,
1.01E+18,@Airtel_Presence First 100 call to pay the bill after amount paid no response and they haven not actived the no 981… https://t.co/MRt7WI1cPZ,NSC,
1.01E+18,"@Airtel_Presence @airtelindia team, without a single eMail notification my number 9591613131 got deactivated... Aft… https://t.co/WeaiCLsm72",NSC,
1.01E+18,"@Airtel_Presence My registered mobile number is 9818408182.
I have currently 5 broad band connections .
011 4100725… https://t.co/OMYqolKffi",QRY,
1.01E+18,@Airtel_Presence @airtelindia airtel tv id is 3019385815-001. Airtel employee mr sharad das said he wont repair the… https://t.co/f3c57wE9oB,NSC,
1.01E+18,"@airtelindia, @Airtel_Presence, @airtelnews, BIG advertisement-no connectivity/network, BIG company-no commitments,… https://t.co/A24f3DWek4",NNW,
1.01E+18,"@Airtel_Presence Complained on 10 June.. Problem not yet resolved..
Please follow your tagline... ""The Smartphone N… https://t.co/npqps7Zrbu",NSC,
1.01E+18,"@Airtel_Presence My registered mobile number is 9818408182.
I have currently 5 broad band connections .
I want anot… https://t.co/D0qCDRWETf",NNW,
1.01E+18,Slowest network of the year is @Airtel_Presence and biggest lier of the year @sashachhetri,NSC,
1.01E+18,"@airtelindia @Airtel_Presence @airtelnews, dear Airtel cust care, I’m following since 6months Airtel presence execu… https://t.co/vpNRLdU5Se",NSC,
1.01E+18,@Airtel_Presence finally I have decided to change my number to some other network company.,NSC,
1.01E+18,@Airtel_Presence @airtelindia @airte worst digital tv DTH and worst after sale service.. This is how you treat your… https://t.co/QliYgV0PPc,NSC,
1.01E+18,So I’d like to Port Out from @ideacellular TO @airtelindia @Airtel_Presence OR @VodafoneIN Which is better in terms… https://t.co/oxRFsehEzf,QRY,
1.01E+18,"Hope someone is reading this message as I have tried all possible ways to contact customer service but in vain.

I… https://t.co/3K9LbYFKpx",NSC,
1.01E+18,@Airtel_Presence here we go again. Airtel DTH not working can’t see the great football World Cup. If you guys can’t… https://t.co/TK69ZaxdZT,NSC,
1.01E+18,@airtelindia @Airtel_Presence  it seems there is no syncronization between Airtel customer care and Airtel store cu… https://t.co/YzuXrFhfXd,NSC,
1.01E+18,@airtelindia @Airtel_Presence You guys suck!!! I had no network issues in my area I don't know what did I guys and… https://t.co/Z4YrYy43nZ,NNW,
1.01E+18,@Airtel_Presence @airtelindia Can you guys please update on my query? I ported into airtel and your customer care e… https://t.co/SMMmcililF,QRY,
1.01E+18,@airtelindia @Airtel_Presence who asked u to activate this service? plz deactivate it immediately. https://t.co/FpzPa4omgA,NSC,
1.01E+18,@airtelindia @Airtel_Presence Is this the fastest network??? https://t.co/1KI0vxTjP9,NNW,
1.01E+18,Hey @VodafoneIN there is terrible network issue here. I was facing the same with @Airtel_Presence they seem have re… https://t.co/uvwJCjJRJd,NNW,
1.01E+18,It's really frustrating when you @Airtel_Presence for you to fix a Dth signal issue for 5. Days.. Still it is not r… https://t.co/bl3oFZFcpu,NNW,
1.01E+18,@ITS_MoC  @TRAI  @manojsinhabjp HaD COMPLAIN @Airtel_Presence FOR postpaid to prepaid request which i have send u o… https://t.co/Y99tADK8nR,NNW,
1.01E+18,Dear @VodafoneIN please note that I am an @Airtel_Presence customer and I am very happy with my service. Please sto… https://t.co/sziMLaSFd7,PSC,
1.01E+18,"@Airtel_Presence hi, what are the various packages and schemes for getting SONY TEN network to watch FIFA 2018???",QRY,
1.01E+18,India needs a solid telecom policy as the market grows. But the policy must have a clear vision and a road map for… https://t.co/Ko4ESHRh8N,QRY,
1.01E+18,@Airtel_Presence I had tweeted at @Airtel_Presence in the morning describing my problem and even DMed my number and… https://t.co/AkXzNs3Gnv,NSC,
1.01E+18,@Airtel_Presence you bloody cheap brand. What the fuck is wrong with you. Im unable to add a channel since yesterda… https://t.co/fRBMCxBK7u,NSC,
1.01E+18,"@Airtel_Presence @airtelindia becoming more and more NOAIRNETWORKTEL worst network, try putting in some money on To… https://t.co/gOViQE8pwO",NNW,
1.01E+18,First @ACTFibernet fucks it up as usual on a weekend. Now @Airtel_Presence data doesn't work. All this means one th… https://t.co/UEb2wB3C6D,NSC,
1.01E+18,RT @Ankur___Ujjwal: Stop cheating us jio time to move to India's fastest network @JioCare @Airtel_Presence @airtelindia https://t.co/Bxx95d…,NNW,
1.01E+18,@Airtel_Presence @Airtel_Presence pathetic handling of complaints by the DTH team... No regards for commitment made… https://t.co/pfrJiQbUGw,NNW,
1.01E+18,"@Airtel_Presence we are in Maharajapet, Hanagal taluk,Haveri district. We are not  getting 3G. We are not even gett… https://t.co/xIV2kaBWBU",NNW,
1.01E+18,@Airtel_Presence @airtelindia thank you Airtel for such good network.. really motivated me to switch network to JIO… https://t.co/ariefPAzCC,NNW,
1.01E+18,Speed of airtel 4g @airtelindia @Airtel @Airtel_Presence @TRAI https://t.co/I9pDLzXtUh,NNW,
1.01E+18,@JioCare  I'm getting this assurance for last 1.5 years. Now time to port out. @VodafoneIN  @ideacellular… https://t.co/gTdXX9Zg1f,NSC,
1.01E+18,Planning to port my sim from @Airtel_Presence to @reliancejio The internet speed of Airtel is pathetic but not sure… https://t.co/TDnLNwjenU,NSC,
1.01E+18,@Airtel_Presence @airtelindia are anyone working on my complain.. How can you people are so careless.. Day by day i… https://t.co/coIcFBrCHz,NSC,
1.01E+18,"Help!Help!Help!
Pretty bad network @airtelindia @Airtel_Presence  in Bits pilani goa campus, sancole since last fiv… https://t.co/pS9WuFVji7",QRY,
1.01E+18,"Thank You Airtel... For making my day special.  #ARGISL
@Airtel_Presence
#AirtelInternetEverywhere
#FifaWorldCup2018 https://t.co/cqEADTLcbR",PSC,
1.01E+18,@Airtel_Presence Ur network  provide worst 4g. Even 2g network of other carriers work better then your 4g.,NNW,
1.01E+18,Sorry @Airtel_Presence your service is worst in the world! Hope jio will soon destroy you!,NNW,
1.01E+18,"@Airtel_Presence 
Yes 
Thanku...
Complete the pre checks as per your orders sir ....
I am feeling something went wrong hehehhehehehe",PSC,
1.01E+18,"Bought a sim few days back from #CamacStreetKolkata branch, and they tried to convince me to get “postpaid” instead… https://t.co/8ucQ75tKyy",NSC,
1.01E+18,"Always had network issues with @VodafoneIN but now its confirmed that i need to #swtich
Looking for better #network… https://t.co/7fK3NLXnf8",NSC,
1.01E+18,@airtelindia @Airtel_Presence already complaining since 17/4/18. If cant provide solution this time will port both… https://t.co/V9uqMpVZ4z,NSC,
1.01E+18,@Airtel_Presence my friend want to mnp his idea number in ur netwrk. So he went to Airtel store in jhansi. But he s… https://t.co/VX9plGsOUc,QRY,
1.01E+18,@Airtel_Presence data speed is dead slow.. I didn't used my data for until now for  watching football match today a… https://t.co/8ZbsgQ3sZE,NNW,
1.01E+18,dear @airtelindia @Airtel_Presence can you please respond to it. https://t.co/xRgvhYx3ce,NSC,
1.01E+18,"RT @AmanAnmol: Hello @airtelindia, Do you care increasing your 4G speed even a bit more than 1 MBPS at the location this tweet is being pos…",NNW,
1.01E+18,@Airtel_Presence fed in 3days with your internet speed. Tried to contact several times but nobody is listening. Hav… https://t.co/Xe4iwIJJdv,NSC,
1.01E+18,@Airtel_Presence Bsnl broadband is better than airtel https://t.co/FrbQAnSi3i,NNW,
1.01E+18,"@Airtel_Presence facing network issue since yesterday, not able to send or receive messages,using Jio wifi",NNW,
1.01E+18,@Airtel_Presence I ported to Airtel last week and since then started getting attached SMS and calls about no usage… https://t.co/o3Q7RVXqzY,NNW,
1.01E+18,Great feeling to have 2G services in 4 G handset . All thanks to AIRTEL @Airtel_Presence @jio INDIA'S FASTEST NETWO… https://t.co/NB5leLuH6P,NNW,
1.01E+18,@Airtel_Presence  In Delhi if you want 2G services just try AIRTEL . SAB KUCH TRY KARO AUR SAHI CHUNO ...........,NNW,
1.01E+18,"@Airtel_Presence 
I got these massage..

Rs399 ke recharge par 100% CASHBACK coupon My Airtel App par,call 52222

R… https://t.co/JbYH9SrCbU",QRY,
1.01E+18,Received one of the most  pathetic customer service from @Airtel_Presence . Filed a complaint regarding connectivit… https://t.co/GKTBaBBzoD,NNW,
1.01E+18,RT @madhusudhananj: First @ACTFibernet fucks it up as usual on a weekend. Now @Airtel_Presence data doesn't work. All this means one thing…,NNW,
1.01E+18,@airtelindia @Airtel_Presence please shut down your shitty company &amp; looks for other business verticals you idiots..worst 4g network ever..,NNW,
1.01E+18,@Airtel_Presence volte not supported on samsung on7 pro @SamsungMobile @VodafoneIN,NSC,
1.01E+18,"@Airtel_Presence my pp validity is still there but am unable to call 18605006633 @TataSky customer care,  I get the… https://t.co/hxyWCpGKLO",NSC,
1.01E+18,@Airtel_Presence  this is how you treat your long time loyal customers?.Airtel broadband connectivity and customer… https://t.co/UKVtGfMCSc,NNW,
1.01E+18,"Again new date has been assigned for resolution
 @Airtel_Presence https://t.co/1n12Dx91ku",NSC,
1.01E+18,"Hello @Airtel_Presence, @ there is no proper 4g/3g signal in the location of tweet. Can you update me, already comp… https://t.co/UDPer6ifEa",NNW,
1.01E+18,"@Airtel_Presence I tried several times to contact customer care service. But I am unable to do.
Please improve your customer care services.",NSC,
1.01E+18,@Airtel_Presence when u will people understand the problems of common man who is suffering a problem in business ju… https://t.co/IpevzldX2G,NSC,
1.01E+18,"@Airtel_Presence When I want to port my Airtel number, then only I am getting the customer support from your side...",NSC,
1.01E+18,"RT @VipinSi51337264: @Airtel_Presence @MountNGlory The way airtel boost about their network is total lie. Forgot about remote location, it'…",NSC,
1.01E+18,RT @MkulkarniMilind: @NTatode @Airtel_Presence @MountNGlory Dear Team can you please arrange to send your network engineers to @MountNGlory…,NNW,
1.01E+18,"RT @NTatode: @Airtel_Presence @MountNGlory Hi Airtel team,
I have already DM u msg.
Pls act on urgent basis.
Facing network issue for all a…",NNW,
1.01E+18,"@Airtel_Presence hey why you are offering different offers to different customer , why not any offer at par with… https://t.co/BWafonmfEk",NPL,
